reference_area,sex,year,total,0,1-14,15-24,15-29,<25,25-34,30-34,35-39,40-48,40+,49+,not_classiefied,,,
Malta,Total,2016,208.1,9.2,6.0,,21.8,,,28.4,5.4,114.2,,23.1,,,,
Malta,Male,2016,126.1,4.2,2.0,,7.8,,,13.9,2.0,77.5,,18.7,,,,
Malta,Female,2016,82.0,5.0,4.0,,14.0,,,14.5,3.4,36.7,,4.4,,,,
Malta,Total,2017,220.5,10.3,5.5,,22.5,,,41.4,6.0,111.9,,23.0,,,,
Malta,Male,2017,132.5,4.1,2.0,,7.9,,,22.9,2.7,74.3,,18.7,,,,
Malta,Female,2017,88.0,6.2,3.5,,14.6,,,18.5,3.3,37.5,,4.3,,,,
Malta,Total,2018,238.5,11.2,6.6,,24.2,,,37.9,8.2,124.8,,25.6,,,,
Malta,Male,2018,141.8,4.1,2.3,,8.9,,,21.6,3.2,81.2,,20.6,,,,
Malta,Female,2018,96.7,7.0,4.3,,15.3,,,16.4,5.0,43.6,,5.1,,,,
Malta,Total,2019,254.7,11.8,5.5,,23.3,,,31.1,11.3,140.5,,31.2,,,,
Malta,Male,2019,152.3,4.4,2.4,,8.0,,,18.4,3.6,90.7,,24.9,,,,
Malta,Female,2019,102.5,7.3,3.2,,15.3,,,12.7,7.7,49.8,,6.3,,,,
Malta,Total,2020,261.1,26.8,7.2,,27.3,,,36.9,9.8,125.3,,27.8,,,,
Malta,Male,2020,154.6,13.7,2.6,,10.2,,,21.8,4.5,81.4,,20.5,,,,
Malta,Female,2020,106.5,13.1,4.6,,17.1,,,15.2,5.3,43.9,,7.3,,,,
Malta,Total,2021,269.6,23.7,0.1,,0.1,,,,,0.2,,245.4,,,,
Malta,Male,2021,158.3,12.3,,,0.1,,,,,,,145.8,,,,
Malta,Female,2021,110.3,11.2,,,,,,,,0.1,,98.9,,,,
Malta,Other,2021,0.9,0.1,,,,,,,,,,0.8,,,,
Marshall Islands,Total,2019,16.4,0.5,1.0,,0.9,,,0.6,0.3,12.0,,1.1,,,,
Marshall Islands,Male,2019,11.2,0.4,0.6,,0.7,,,0.3,0.2,8.2,,0.9,,,,
Marshall Islands,Female,2019,5.2,0.1,0.5,,0.2,,,0.3,0.1,3.9,,0.2,,,,
Mauritania,Total,2019,948.4,2.1,120.3,,62.0,,,29.3,56.4,232.5,,445.7,,,,
Mauritania,Male,2019,628.1,1.1,71.8,,29.2,,,13.8,27.2,157.1,,327.8,,,,
Mauritania,Female,2019,320.3,1.0,48.5,,32.8,,,15.4,29.2,75.4,,117.9,,,,
Mauritius,Total,2011,505.8,21.4,20.5,,48.0,,,45.0,52.9,200.7,,113.3,4.2,,,
Mauritius,Male,2011,325.9,13.9,8.2,,24.4,,,23.6,31.3,137.3,,84.3,2.8,,,
Mauritius,Female,2011,179.9,7.4,12.2,,23.6,,,21.4,21.6,63.4,,28.9,1.4,,,
Mauritius,Total,2012,511.7,23.7,23.5,,67.7,,,57.6,65.4,172.3,,96.9,4.7,,,
Mauritius,Male,2012,328.8,15.7,8.6,,35.1,,,32.5,41.8,119.6,,72.1,3.4,,,
Mauritius,Female,2012,182.9,8.0,14.8,,32.6,,,25.1,23.6,52.7,,24.8,1.3,,,
Mauritius,Total,2013,525.7,24.7,29.6,,77.6,,,61.6,64.2,169.4,,94.0,4.6,,,
Mauritius,Male,2013,331.8,15.2,11.9,,41.1,,,34.3,39.2,115.5,,70.8,3.7,,,
Mauritius,Female,2013,193.9,9.4,17.7,,36.4,,,27.3,25.1,53.9,,23.2,0.9,,,
Mauritius,Total,2014,530.9,26.4,32.0,,79.3,,,68.3,67.4,163.5,,91.7,2.5,,,
Mauritius,Male,2014,333.4,16.2,13.8,,41.5,,,38.8,40.9,111.0,,69.2,2.0,,,
Mauritius,Female,2014,197.5,10.2,18.2,,37.8,,,29.5,26.5,52.4,,22.5,0.5,,,
Mauritius,Total,2015,538.4,33.1,34.9,,71.2,,,61.5,65.8,174.3,,95.0,2.7,,,
Mauritius,Male,2015,333.9,22.1,14.0,,38.4,,,33.1,40.3,114.7,,69.3,1.9,,,
Mauritius,Female,2015,204.5,11.0,20.9,,32.9,,,28.3,25.5,59.6,,25.6,0.8,,,
Mauritius,Total,2016,538.6,28.9,32.9,,75.2,,,55.9,62.2,184.1,,96.7,2.7,,,
Mauritius,Male,2016,336.7,18.4,14.5,,40.6,,,30.7,34.9,123.8,,71.7,2.1,,,
Mauritius,Female,2016,201.9,10.6,18.4,,34.6,,,25.2,27.2,60.3,,25.0,0.6,,,
Mauritius,Total,2017,545.1,29.4,30.2,,64.2,,,55.7,66.8,198.6,,97.6,2.7,,,
Mauritius,Male,2017,339.4,18.2,13.1,,35.5,,,29.2,39.5,129.8,,72.1,1.9,,,
Mauritius,Female,2017,205.7,11.2,17.1,,28.7,,,26.5,27.3,68.8,,25.5,0.8,,,
Mauritius,Total,2018,544.0,32.0,30.5,,92.4,,,65.6,68.5,172.7,,82.2,,,,
Mauritius,Male,2018,336.2,21.0,13.6,,49.6,,,36.7,41.4,112.0,,61.9,,,,
Mauritius,Female,2018,207.8,11.0,16.8,,42.8,,,28.9,27.1,60.7,,20.3,,,,
Mauritius,Total,2019,551.4,26.2,26.2,,72.7,,,64.5,71.5,197.5,,92.5,0.2,,,
Mauritius,Male,2019,339.1,17.5,10.0,,37.9,,,35.2,41.8,127.7,,69.0,,,,
Mauritius,Female,2019,212.3,8.7,16.3,,34.9,,,29.3,29.7,69.7,,23.5,,,,
Mauritius,Total,2021,452.7,6.2,18.1,,41.7,,,21.8,17.3,313.6,,33.6,0.4,,,
Mauritius,Male,2021,272.2,3.6,7.7,,22.1,,,13.5,10.3,188.6,,26.1,0.2,,,
Mauritius,Female,2021,180.5,2.6,10.4,,19.6,,,8.2,7.0,125.0,,7.5,,,,
Mexico,Total,2011,47138.9,1259.1,3037.6,,6018.7,,,2566.4,2986.3,17810.2,,13460.5,,,,
Mexico,Male,2011,29385.7,688.2,1151.5,,2933.7,,,1387.5,1704.4,11554.4,,9965.9,,,,
Mexico,Female,2011,17753.2,570.8,1886.1,,3085.0,,,1178.9,1282.0,6255.8,,3494.6,,,,
Mexico,Total,2012,48706.7,1233.8,3287.5,,6256.9,,,2621.3,3017.5,18294.2,,13995.6,,,,
Mexico,Male,2012,30123.2,689.4,1238.2,,3021.8,,,1380.0,1674.2,11790.5,,10329.3,,,,
Mexico,Female,2012,18583.5,544.4,2049.3,,3235.1,,,1241.3,1343.3,6503.7,,3666.4,,,,
Mexico,Total,2013,49227.3,1297.6,3243.8,,6125.4,,,2703.6,3110.6,18789.3,,13957.0,,,,
Mexico,Male,2013,30398.1,712.0,1219.9,,2967.0,,,1412.8,1735.1,12072.4,,10278.9,,,,
Mexico,Female,2013,18829.2,585.7,2023.9,,3158.4,,,1290.8,1375.5,6716.8,,3678.1,,,,
Mexico,Total,2014,49415.4,1200.5,3188.1,,6154.2,,,2683.7,3109.6,19217.9,,13861.4,,,,
Mexico,Male,2014,30736.6,650.1,1196.4,,2990.2,,,1421.4,1789.3,12362.4,,10326.9,,,,
Mexico,Female,2014,18678.8,550.5,1991.7,,3164.0,,,1262.3,1320.2,6855.6,,3534.5,,,,
Mexico,Total,2015,49828.5,1191.4,3258.1,,6174.3,,,2765.8,3125.4,19040.7,,14272.7,,,,
Mexico,Male,2015,30877.0,644.3,1183.8,,2977.9,,,1487.1,1775.1,12230.5,,10578.3,,,,
Mexico,Female,2015,18951.5,547.1,2074.3,,3196.5,,,1278.8,1350.3,6810.2,,3694.4,,,,
Mexico,Total,2016,50863.6,1171.4,3168.7,,6182.0,,,2740.3,3046.0,19850.3,,14704.9,,,,
Mexico,Male,2016,31426.2,624.6,1135.0,,2954.2,,,1431.9,1693.3,12663.4,,10923.8,,,,
Mexico,Female,2016,19437.4,546.8,2033.7,,3227.8,,,1308.4,1352.7,7186.9,,3781.1,,,,
Mexico,Total,2017,51680.3,1143.8,3066.7,,6151.7,,,2732.7,3121.6,20674.3,,14789.5,,,,
Mexico,Male,2017,31996.9,618.8,1103.1,,2890.8,,,1432.7,1737.2,13153.2,,11061.1,,,,
Mexico,Female,2017,19683.4,525.0,1963.6,,3260.9,,,1300.0,1384.4,7521.1,,3728.4,,,,
Mexico,Total,2018,53161.8,1225.6,3127.8,,6158.2,,,2837.3,3260.8,21259.6,,15292.5,,,,
Mexico,Male,2018,32791.4,638.1,1115.2,,2865.3,,,1466.5,1817.8,13512.9,,11375.6,,,,
Mexico,Female,2018,20370.4,587.5,2012.6,,3292.9,,,1370.9,1442.9,7746.7,,3916.9,,,,
Mexico,Total,2019,54614.5,1276.7,3354.6,,6540.0,,,3017.7,3272.2,21732.0,,15421.5,,,,
Mexico,Male,2019,33266.0,644.5,1173.0,,2994.6,,,1558.0,1809.1,13766.2,,11320.5,,,,
Mexico,Female,2019,21348.6,632.2,2181.6,,3545.4,,,1459.7,1463.1,7965.8,,4101.0,,,,
Mexico,Total,2021,55165.9,1506.8,3667.0,,6828.8,,,2972.3,3330.3,21739.4,,15121.3,,,,
Mexico,Male,2021,33634.7,798.3,1347.4,,3319.3,,,1608.9,1881.7,13764.6,,10914.4,,,,
Mexico,Female,2021,21531.2,708.4,2319.6,,3509.5,,,1363.4,1448.5,7974.8,,4206.9,,,,
Mexico,Total,2022,57322.4,1314.8,3399.9,,6682.8,,,3175.7,3581.2,23330.6,,15837.3,,,,
Mexico,Male,2022,34463.6,684.7,1213.7,,3072.2,,,1622.3,2003.9,14503.8,,11363.0,,,,
Mexico,Female,2022,22858.8,630.1,2186.2,,3610.7,,,1553.5,1577.3,8826.8,,4474.3,,,,
"Micronesia, Federated States of",Total,2014,35.6,,0.7,,0.7,,,0.8,0.5,2.6,,3.8,26.5,,,
"Micronesia, Federated States of",Male,2014,21.8,,0.5,,0.6,,,0.7,0.5,2.2,,3.1,14.2,,,
"Micronesia, Federated States of",Female,2014,13.8,,0.2,,0.1,,,0.1,0.1,0.4,,0.7,12.3,,,
"Moldova, Republic of",Total,2011,1864.5,27.4,11.9,,153.8,,,85.5,88.3,689.4,,117.3,691.0,,,
"Moldova, Republic of",Male,2011,878.3,9.4,4.8,,65.4,,,42.1,40.5,361.0,,69.5,285.6,,,
"Moldova, Republic of",Female,2011,986.3,17.9,7.1,,88.4,,,43.3,47.8,328.5,,47.8,405.4,,,
"Moldova, Republic of",Total,2012,1890.1,27.3,15.1,,170.4,,,84.1,83.3,669.0,,97.5,743.4,,,
"Moldova, Republic of",Male,2012,887.2,8.8,6.6,,72.5,,,41.0,36.4,352.9,,58.0,311.0,,,
"Moldova, Republic of",Female,2012,1002.8,18.5,8.5,,97.9,,,43.1,47.0,316.1,,39.4,432.4,,,
"Moldova, Republic of",Total,2013,1912.1,33.5,14.5,,186.5,,,89.4,91.8,656.3,,100.5,739.5,,,
"Moldova, Republic of",Male,2013,897.2,11.1,6.2,,78.4,,,42.0,37.7,354.0,,62.8,305.1,,,
"Moldova, Republic of",Female,2013,1014.9,22.4,8.3,,108.1,,,47.4,54.1,302.4,,37.8,434.4,,,
"Moldova, Republic of",Total,2014,1608.2,21.7,11.9,,165.0,,,90.2,87.3,521.2,,84.4,626.7,,,
"Moldova, Republic of",Male,2014,754.2,7.2,4.7,,69.2,,,42.7,38.3,282.8,,51.5,257.7,,,
"Moldova, Republic of",Female,2014,854.0,14.5,7.1,,95.8,,,47.5,48.9,238.3,,32.9,369.0,,,
"Moldova, Republic of",Total,2015,1609.3,26.6,14.7,,182.7,,,102.4,85.2,492.3,,85.2,620.2,,,
"Moldova, Republic of",Male,2015,765.4,10.5,6.1,,81.3,,,52.2,35.5,262.2,,51.2,266.3,,,
"Moldova, Republic of",Female,2015,844.0,16.2,8.5,,101.5,,,50.2,49.7,230.1,,33.9,353.9,,,
"Moldova, Republic of",Total,2016,1591.3,26.4,14.0,,195.4,,,95.8,88.0,504.5,,69.7,597.7,,,
"Moldova, Republic of",Male,2016,754.3,9.4,5.2,,86.2,,,47.7,38.9,269.9,,43.7,253.3,,,
"Moldova, Republic of",Female,2016,837.0,16.9,8.8,,109.3,,,48.1,49.1,234.6,,25.9,344.4,,,
"Moldova, Republic of",Total,2017,1524.1,24.2,9.7,,175.1,,,93.2,87.2,498.2,,73.3,563.3,,,
"Moldova, Republic of",Male,2017,725.1,9.2,3.8,,78.9,,,45.7,36.9,271.4,,45.1,234.1,,,
"Moldova, Republic of",Female,2017,799.1,15.0,5.9,,96.2,,,47.4,50.3,226.8,,28.3,329.2,,,
"Moldova, Republic of",Total,2018,1470.3,24.8,10.9,,103.4,,,65.5,72.0,454.4,,63.1,676.2,,,
"Moldova, Republic of",Male,2018,691.0,9.0,4.3,,42.4,,,30.5,26.0,247.2,,39.5,292.0,,,
"Moldova, Republic of",Female,2018,779.3,15.8,6.7,,61.0,,,34.9,46.0,207.2,,23.5,384.1,,,
"Moldova, Republic of",Total,2019,1485.4,26.0,11.3,,83.1,,,54.0,87.5,546.1,,64.4,613.1,,,
"Moldova, Republic of",Male,2019,699.8,9.0,4.2,,34.0,,,25.3,29.9,303.6,,41.3,252.5,,,
"Moldova, Republic of",Female,2019,785.6,17.0,7.2,,49.1,,,28.7,57.6,242.5,,23.1,360.6,,,
"Moldova, Republic of",Total,2020,1480.7,59.8,9.3,,76.1,,,49.5,77.1,514.1,,42.4,652.4,,,
"Moldova, Republic of",Male,2020,710.4,24.1,3.6,,32.9,,,23.9,24.2,294.7,,27.6,279.5,,,
"Moldova, Republic of",Female,2020,770.3,35.8,5.8,,43.2,,,25.6,52.9,219.4,,14.8,372.9,,,
"Moldova, Republic of",Total,2021,1525.4,23.7,7.5,,62.9,,,48.1,84.1,571.3,,45.3,682.4,,,
"Moldova, Republic of",Male,2021,731.8,8.8,3.0,,27.1,,,23.5,24.3,328.5,,27.6,289.0,,,
"Moldova, Republic of",Female,2021,793.6,14.9,4.5,,35.8,,,24.7,59.8,242.8,,17.7,393.4,,,
"Moldova, Republic of",Total,2022,1531.0,20.9,5.4,,52.4,,,50.9,89.5,594.3,,48.9,668.7,,,
"Moldova, Republic of",Male,2022,723.7,7.5,2.0,,21.6,,,24.3,25.8,332.1,,30.4,280.0,,,
"Moldova, Republic of",Female,2022,807.3,13.4,3.4,,30.8,,,26.6,63.7,262.3,,18.5,388.7,,,
Mongolia,Total,2011,1037.7,46.3,20.2,,59.9,,,31.4,39.8,434.5,,405.6,,,,
Mongolia,Male,2011,547.5,24.3,7.3,,20.3,,,15.6,15.9,208.5,,255.6,,,,
Mongolia,Female,2011,490.2,22.0,12.9,,39.7,,,15.7,23.9,226.0,,150.0,,,,
Mongolia,Total,2012,1056.4,58.3,29.4,,76.7,,,32.9,47.1,448.6,,363.5,,,,
Mongolia,Male,2012,550.3,28.8,10.8,,28.7,,,14.5,22.7,217.9,,227.0,,,,
Mongolia,Female,2012,506.1,29.6,18.6,,48.0,,,18.4,24.4,230.7,,136.5,,,,
Mongolia,Total,2013,1103.6,49.9,15.8,,57.3,,,34.5,43.0,490.5,,412.6,,,,
Mongolia,Male,2013,579.2,26.6,4.3,,18.8,,,14.1,21.1,237.6,,256.6,,,,
Mongolia,Female,2013,524.4,23.2,11.4,,38.5,,,20.4,21.8,252.9,,156.0,,,,
Mongolia,Total,2014,1110.7,85.6,8.9,,52.8,,,24.2,40.3,479.1,,420.0,,,,
Mongolia,Male,2014,584.4,46.2,2.7,,18.7,,,11.6,17.0,224.2,,264.0,,,,
Mongolia,Female,2014,526.3,39.4,6.1,,34.1,,,12.5,23.3,254.8,,156.0,,,,
Mongolia,Total,2015,1151.2,86.8,11.0,,54.2,,,22.9,47.2,485.6,,443.6,,,,
Mongolia,Male,2015,604.7,45.8,2.9,,17.3,,,10.9,18.6,232.8,,276.4,,,,
Mongolia,Female,2015,546.5,41.0,8.1,,36.9,,,12.0,28.6,252.8,,167.2,,,,
Mongolia,Total,2016,1147.8,100.1,9.9,,46.0,,,23.3,39.5,514.2,,414.9,,,,
Mongolia,Male,2016,603.9,57.1,3.2,,16.5,,,10.2,17.2,243.0,,256.7,,,,
Mongolia,Female,2016,544.0,43.0,6.7,,29.4,,,13.1,22.4,271.2,,158.2,,,,
Mongolia,Total,2017,1238.3,95.8,12.7,,52.9,,,30.9,44.6,538.1,,463.4,,,,
Mongolia,Male,2017,652.7,51.8,4.6,,21.3,,,13.8,21.9,249.4,,289.9,,,,
Mongolia,Female,2017,585.7,43.9,8.1,,31.6,,,17.2,22.7,288.7,,173.5,,,,
Mongolia,Total,2018,1253.0,105.3,11.1,,39.4,,,25.5,38.1,501.3,,532.4,,,,
Mongolia,Male,2018,669.6,59.6,3.8,,14.2,,,10.9,17.3,226.8,,337.1,,,,
Mongolia,Female,2018,583.4,45.7,7.3,,25.1,,,14.5,20.9,274.5,,195.3,,,,
Mongolia,Total,2019,1202.8,26.9,17.8,,27.7,,,16.6,35.2,487.0,,535.0,56.7,,,
Mongolia,Male,2019,633.3,11.8,9.0,,10.9,,,7.5,16.3,225.5,,325.8,26.5,,,
Mongolia,Female,2019,569.6,15.1,8.8,,16.8,,,9.1,18.9,261.5,,209.2,30.2,,,
Mongolia,Total,2020,1210.1,100.8,7.2,,43.4,,,14.6,26.0,552.9,,465.2,,,,
Mongolia,Male,2020,635.2,51.7,3.5,,15.8,,,7.0,13.6,241.7,,301.8,,,,
Mongolia,Female,2020,574.9,49.1,3.7,,27.6,,,7.6,12.4,311.2,,163.3,,,,
Mongolia,Total,2021,1164.8,93.0,7.0,,26.7,,,11.6,22.5,600.8,,403.1,,,,
Mongolia,Male,2021,612.4,49.3,3.2,,8.9,,,5.2,9.0,269.9,,267.0,,,,
Mongolia,Female,2021,552.4,43.7,3.9,,17.8,,,6.4,13.5,330.9,,136.1,,,,
Montenegro,Total,2011,195.9,,1.9,,18.5,,,4.0,2.0,143.1,,22.8,3.6,,,
Montenegro,Male,2011,109.6,,1.0,,9.8,,,2.2,1.1,77.5,,15.8,2.2,,,
Montenegro,Female,2011,86.4,,0.9,,8.7,,,1.8,0.9,65.6,,7.0,1.5,,,
Montenegro,Total,2012,201.0,,2.2,,6.0,,,5.4,2.0,155.6,,25.8,4.1,,,
Montenegro,Male,2012,112.2,,0.8,,3.2,,,3.5,1.4,83.6,,17.9,1.9,,,
Montenegro,Female,2012,88.8,,1.4,,2.8,,,1.9,0.6,72.0,,7.8,2.2,,,
Montenegro,Total,2013,201.9,,1.7,,4.8,,,4.6,1.4,159.5,,25.5,4.5,,,
Montenegro,Male,2013,111.0,,0.7,,2.9,,,2.9,0.6,84.9,,17.1,1.9,,,
Montenegro,Female,2013,90.9,,1.0,,1.9,,,1.7,0.8,74.6,,8.4,2.6,,,
Montenegro,Total,2014,216.3,,5.1,,9.2,,,7.5,3.0,159.7,,24.8,6.9,,,
Montenegro,Male,2014,119.4,,2.5,,4.8,,,4.2,1.3,86.6,,16.5,3.4,,,
Montenegro,Female,2014,96.9,,2.6,,4.4,,,3.3,1.7,73.1,,8.3,3.5,,,
Montenegro,Total,2015,221.7,,3.1,,10.1,,,7.4,2.4,162.1,,29.0,7.5,,,
Montenegro,Male,2015,120.8,,0.9,,3.9,,,4.5,1.6,87.8,,18.6,3.5,,,
Montenegro,Female,2015,100.9,,2.2,,6.2,,,3.0,0.8,74.3,,10.5,4.0,,,
Montenegro,Total,2016,224.2,,1.8,,8.1,,,6.1,2.1,176.7,,22.5,6.9,,,
Montenegro,Male,2016,123.3,,1.0,,3.9,,,4.3,1.6,94.5,,15.2,2.8,,,
Montenegro,Female,2016,100.9,,0.8,,4.2,,,1.8,0.5,82.2,,7.3,4.2,,,
Montenegro,Total,2017,229.3,,2.3,,10.2,,,5.3,1.8,182.9,,21.8,4.9,,,
Montenegro,Male,2017,128.5,,1.4,,5.4,,,3.3,1.2,100.1,,15.2,1.9,,,
Montenegro,Female,2017,100.8,,1.0,,4.8,,,2.0,0.6,82.8,,6.5,3.0,,,
Montenegro,Total,2018,237.4,,2.1,,9.8,,,5.7,3.1,183.0,,29.9,3.8,,,
Montenegro,Male,2018,133.2,,1.1,,5.0,,,3.8,2.2,97.1,,22.5,1.5,,,
Montenegro,Female,2018,104.2,,1.0,,4.8,,,1.9,0.9,85.9,,7.4,2.4,,,
Montenegro,Total,2019,243.8,,2.7,,10.0,,,4.7,3.2,187.2,,32.3,3.7,,,
Montenegro,Male,2019,136.3,,1.5,,5.5,,,3.0,1.8,98.2,,25.1,1.2,,,
Montenegro,Female,2019,107.5,,1.2,,4.5,,,1.7,1.4,89.0,,7.3,2.5,,,
Montenegro,Total,2020,219.3,,2.9,,10.1,,,5.9,2.7,154.2,,24.1,19.5,,,
Montenegro,Male,2020,122.6,,1.6,,5.6,,,3.5,1.5,81.8,,19.7,8.8,,,
Montenegro,Female,2020,96.8,,1.3,,4.5,,,2.4,1.2,72.4,,4.4,10.6,,,
Montserrat,Total,2020,2.5,0.1,0.1,,0.2,,,0.1,0.1,1.7,,0.3,,,,
Montserrat,Male,2020,1.3,0.0,0.0,,0.1,,,0.0,0.1,0.8,,0.2,,,,
Montserrat,Female,2020,1.2,0.0,0.1,,0.1,,,0.0,0.1,0.9,,0.1,,,,
Morocco,Total,2011,10509.3,289.4,296.3,,1065.6,,,463.4,868.7,3183.5,,4326.0,16.4,,,
Morocco,Male,2011,7744.6,234.1,71.8,,306.2,,,225.9,484.9,2449.0,,3957.4,15.4,,,
Morocco,Female,2011,2764.7,55.3,224.6,,759.4,,,237.5,383.8,734.5,,368.6,1.1,,,
Morocco,Total,2012,10510.5,222.8,275.1,,1158.2,,,556.5,846.0,3056.0,,4383.3,12.7,,,
Morocco,Male,2012,7770.5,173.4,65.1,,375.9,,,306.7,506.4,2338.6,,3993.1,11.4,,,
Morocco,Female,2012,2740.0,49.4,210.0,,782.3,,,249.8,339.6,717.3,,390.2,1.3,,,
Morocco,Total,2021,10772.4,375.7,353.6,,1018.2,,,540.6,670.6,3890.0,,3923.5,0.1,,,
Morocco,Male,2021,8374.5,285.5,141.7,,418.5,,,332.0,450.5,3102.2,,3644.0,0.1,,,
Morocco,Female,2021,2398.0,90.2,211.9,,599.7,,,208.6,220.1,787.8,,279.6,0.0,,,
Mozambique,Total,2015,9874.8,1885.2,408.6,,1980.0,,,802.0,832.9,1728.7,,1846.6,390.9,,,
Mozambique,Male,2015,4634.6,773.3,164.9,,755.2,,,336.0,364.6,939.6,,1147.1,153.9,,,
Mozambique,Female,2015,5240.3,1111.9,243.7,,1224.9,,,466.0,468.2,789.1,,699.5,237.0,,,
Myanmar,Total,2015,21791.3,268.7,370.5,,1366.6,,,764.2,1418.2,4739.5,,12863.7,,,,
Myanmar,Male,2015,12391.4,146.8,181.6,,594.1,,,386.9,688.5,2641.1,,7752.4,,,,
Myanmar,Female,2015,9399.9,121.8,188.9,,772.5,,,377.3,729.7,2098.4,,5111.3,,,,
Myanmar,Total,2017,22266.4,16.4,311.5,,1479.8,,,842.9,2036.7,6805.6,,10449.0,324.5,,,
Myanmar,Male,2017,12843.5,8.6,160.1,,771.6,,,437.6,1054.8,3711.3,,6549.0,150.6,,,
Myanmar,Female,2017,9422.9,7.9,151.4,,708.2,,,405.4,981.9,3094.2,,3900.1,173.9,,,
Myanmar,Total,2018,22883.3,20.9,373.5,,1866.7,,,1325.6,2516.9,7447.2,,8993.8,338.7,,,
Myanmar,Male,2018,13067.3,10.2,189.8,,840.5,,,684.8,1295.1,4216.5,,5661.3,169.1,,,
Myanmar,Female,2018,9815.9,10.7,183.6,,1026.2,,,640.8,1221.8,3230.8,,3332.5,169.6,,,
Myanmar,Total,2019,22436.3,10.3,332.7,,1750.4,,,985.7,2696.9,7229.2,,9034.5,396.6,,,
Myanmar,Male,2019,12931.0,8.4,190.5,,898.0,,,530.1,1300.9,4130.9,,5706.7,165.6,,,
Myanmar,Female,2019,9505.3,1.9,142.2,,852.4,,,455.7,1396.0,3098.4,,3327.8,231.0,,,
Myanmar,Total,2020,22274.7,8.7,1190.3,,1216.8,,,873.1,2477.4,7457.1,,8651.5,399.8,,,
Myanmar,Male,2020,13137.4,3.5,638.5,,595.9,,,461.4,1171.4,4424.6,,5717.9,124.2,,,
Myanmar,Female,2020,9137.3,5.2,551.8,,621.0,,,411.7,1306.0,3032.5,,2933.5,275.6,,,
Namibia,Total,2012,622.5,83.4,51.4,,51.3,,,24.2,26.8,207.2,,178.1,,,,
Namibia,Male,2012,325.6,34.3,23.5,,21.2,,,9.5,11.8,116.8,,108.5,,,,
Namibia,Female,2012,296.9,49.1,28.0,,30.1,,,14.7,15.0,90.4,,69.6,,,,
Namibia,Total,2013,682.1,133.8,29.6,,42.6,,,20.1,28.3,213.0,,214.7,,,,
Namibia,Male,2013,341.6,42.8,12.5,,18.6,,,8.9,11.8,120.1,,126.9,,,,
Namibia,Female,2013,340.5,91.0,17.1,,24.1,,,11.2,16.4,92.9,,87.8,,,,
Namibia,Total,2014,705.4,,43.3,,60.2,,,30.5,34.1,220.5,,316.7,,,,
Namibia,Male,2014,365.4,,18.3,,26.1,,,14.2,17.5,124.3,,165.0,,,,
Namibia,Female,2014,340.0,,25.1,,34.1,,,16.3,16.7,96.2,,151.6,,,,
Namibia,Total,2016,661.8,1.9,31.6,,65.4,,,38.9,37.6,224.4,,262.0,,,,
Namibia,Male,2016,343.5,0.8,13.0,,26.9,,,14.9,15.5,121.7,,150.7,,,,
Namibia,Female,2016,318.3,1.1,18.6,,38.5,,,24.0,22.1,102.8,,111.3,,,,
Namibia,Total,2018,722.7,29.3,35.9,,77.9,,,42.0,45.5,234.5,,257.7,,,,
Namibia,Male,2018,360.3,11.8,15.2,,30.0,,,16.1,17.7,127.5,,142.0,,,,
Namibia,Female,2018,362.4,17.5,20.7,,47.9,,,25.9,27.7,107.0,,115.6,,,,
Nauru,Total,2013,3.8,,0.1,,0.2,,,0.1,0.1,2.7,,0.4,0.1,,,
Nauru,Male,2013,2.3,,0.1,,0.1,,,0.0,0.0,1.7,,0.3,0.1,,,
Nauru,Female,2013,1.5,,0.1,,0.1,,,0.1,0.1,1.0,,0.1,0.1,,,
Nepal,Total,2017,7397.5,134.8,523.8,,1136.5,,,416.0,568.4,2138.9,,2167.8,311.3,,,
Nepal,Male,2017,4564.3,100.4,220.2,,523.9,,,226.1,320.3,1385.5,,1670.0,118.0,,,
Nepal,Female,2017,2833.1,34.4,303.6,,612.6,,,189.9,248.1,753.5,,497.8,193.3,,,
Netherlands,Total,2011,8291.4,1056.1,987.2,,1711.8,,,908.5,904.0,1903.9,,708.9,111.0,,,
Netherlands,Male,2011,4475.4,501.8,342.4,,424.0,,,409.0,611.8,1509.5,,606.5,70.3,,,
Netherlands,Female,2011,3816.0,554.3,644.8,,1287.7,,,499.5,292.2,394.3,,102.5,40.7,,,
Netherlands,Total,2012,8345.1,1067.3,1014.8,,1736.6,,,932.8,885.6,1894.2,,687.6,126.1,,,
Netherlands,Male,2012,4500.6,513.7,362.3,,438.5,,,428.3,596.0,1502.2,,579.3,80.3,,,
Netherlands,Female,2012,3844.5,553.6,652.5,,1298.1,,,504.5,289.6,392.0,,108.3,45.8,,,
Netherlands,Total,2013,8285.1,1034.9,1044.7,,1749.0,,,911.1,839.9,1838.6,,710.2,156.8,,,
Netherlands,Male,2013,4458.7,497.9,390.3,,470.9,,,404.5,557.6,1450.0,,592.8,94.7,,,
Netherlands,Female,2013,3826.4,537.0,654.4,,1278.1,,,506.6,282.4,388.6,,117.4,62.1,,,
Netherlands,Total,2014,8235.8,987.3,1027.9,,1688.1,,,898.8,855.4,1887.3,,736.1,154.8,,,
Netherlands,Male,2014,4459.4,476.7,389.8,,439.4,,,392.6,564.7,1484.8,,615.3,96.1,,,
Netherlands,Female,2014,3776.3,510.6,638.1,,1248.7,,,506.2,290.7,402.5,,120.8,58.8,,,
